Linie,Stop name,Arrival time,Departure time
24387,Lausanne,23.03.22 22:32,
24390,Etoy,23.03.22 22:49,23.03.22 22:49
24390,Allaman,23.03.22 22:53,
24390,Prilly-Malley,23.03.22 22:28,23.03.22 22:28
24390,Morges,23.03.22 22:44,23.03.22 22:44
24390,Denges-Echandens,23.03.22 22:37,23.03.22 22:37
24390,St-Prex,23.03.22 22:47,23.03.22 22:47
24390,Lausanne,,23.03.22 22:26
24390,Renens VD,23.03.22 22:32,23.03.22 22:34
24390,Lonay-Préverenges,23.03.22 22:39,23.03.22 22:39
24390,Morges-St-Jean,23.03.22 22:40,23.03.22 22:40
24391,Morges,23.03.22 23:14,23.03.22 23:14
24391,Morges-St-Jean,23.03.22 23:15,23.03.22 23:15
24391,Etoy,23.03.22 23:08,23.03.22 23:08
24391,Lausanne,23.03.22 23:32,
